Subject,Site,Sex,Group,Age,Date,Day,Session,Condition,trial_number,Side,baited_distractor,chose_side,correct,Comment,side_changes,material_changes,chosen_distractor,SessionED,ForReliability
Umutama,uganda,m,Uganda,23,04/12/2019,8,1,SR,10,l,,r,0,,yes,,,,1
Umutama,uganda,m,Uganda,23,04/12/2019,8,1,SR,11,r,,r,1,,yes,,,,1
Umutama,uganda,m,Uganda,23,04/12/2019,8,1,SR,12,l,,l,1,,yes,,,,1
Umutama,uganda,m,Uganda,23,04/12/2019,8,1,SR,13,l,,r,0,,no,,,,1
Umutama,uganda,m,Uganda,23,04/12/2019,8,1,SR,14,r,,r,1,,yes,,,,1
Umutama,uganda,m,Uganda,23,04/12/2019,8,1,SR,15,r,,r,1,,no,,,,1
Umutama,uganda,m,Uganda,23,04/12/2019,8,1,SR,16,l,,l,1,,yes,,,,1
Umutama,uganda,m,Uganda,23,04/12/2019,8,1,SR,17,r,,r,1,,yes,,,,1
Umutama,uganda,m,Uganda,23,04/12/2019,8,1,SR,18,l,,l,1,,yes,,,,1
Umutama,uganda,m,Uganda,23,04/12/2019,8,1,SR,19,l,,l,1,,no,,,,1
Umutama,uganda,m,Uganda,23,05/12/2019,9,2,CD,1,l,B2,l,1,,,,,,1
Umutama,uganda,m,Uganda,23,05/12/2019,9,2,CD,2,r,B1,l,0,,yes,yes,,,1
Umutama,uganda,m,Uganda,23,05/12/2019,9,2,CD,3,l,B1,l,1,,yes,no,,,1
Umutama,uganda,m,Uganda,23,05/12/2019,9,2,CD,4,r,B2,l,0,,yes,yes,,,1
Umutama,uganda,m,Uganda,23,05/12/2019,9,2,CD,5,l,B1,l,1,,yes,yes,,,1
Umutama,uganda,m,Uganda,23,05/12/2019,9,2,CD,6,l,B2,l,1,,no,yes,,,1
Umutama,uganda,m,Uganda,23,05/12/2019,9,2,CD,7,r,B2,r,1,,yes,no,,,1
Umutama,uganda,m,Uganda,23,05/12/2019,9,2,CD,8,r,B1,r,1,,no,yes,,,1
Umutama,uganda,m,Uganda,23,05/12/2019,9,2,CD,9,l,B1,l,1,,yes,no,,,1
Umutama,uganda,m,Uganda,23,05/12/2019,9,2,CD,10,r,B2,r,1,,yes,yes,,,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,1,l,S7,r,0,,,,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,2,r,S8,l,0,,yes,yes,S7,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,3,l,S8,r,0,,yes,no,S7,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,4,r,S7,r,1,,yes,yes,S7,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,5,l,S7,l,1,,yes,no,S7,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,6,r,S8,r,1,,yes,yes,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,7,l,S8,l,1,,yes,no,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,8,r,S7,l,0,,yes,yes,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,9,r,S8,r,1,,no,yes,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,10,l,S7,r,0,,yes,yes,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,11,l,S8,l,1,,no,yes,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,12,r,S7,l,0,,yes,yes,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,13,l,S7,r,0,,yes,no,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,14,r,S8,r,1,,yes,yes,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,15,l,S8,l,1,,yes,no,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,16,r,S7,l,0,,yes,yes,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,17,l,S7,r,0,,yes,no,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,18,r,S7,l,0,,yes,no,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,19,l,S8,l,1,,yes,yes,S8,1,1
Umutama,uganda,m,Uganda,23,11/12/2019,,4,ED,20,r,S8,r,1,,yes,no,S8,1,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,21,l,S8,l,1,,yes,no,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,22,r,S7,l,0,,yes,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,23,l,S7,r,0,,yes,no,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,24,r,S8,r,1,,yes,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,25,r,S7,l,0,,no,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,26,l,S8,l,1,,yes,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,27,r,S8,r,1,,yes,no,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,28,l,S7,r,0,,yes,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,29,r,S7,l,0,,yes,no,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,30,l,S8,l,1,,yes,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,31,l,S7,r,0,,no,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,32,r,S8,r,1,,yes,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,33,r,S8,r,1,,no,no,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,34,l,S8,l,1,,yes,no,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,35,r,S7,l,0,,yes,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,36,l,S7,r,0,,yes,no,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,37,r,S8,r,1,,yes,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,38,l,S8,l,1,,yes,no,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,39,l,S7,r,0,,no,yes,S8,2,1
Umutama,uganda,m,Uganda,23,12/12/2019,,5,ED,40,r,S7,l,0,,yes,no,S8,2,1
