Subject	Site	Sex	Group	Age	Date	Day	Session	Condition	trial_number	Side	baited_distractor	chose_side	correct	Comment	side_changes	material_changes	chosen_distractor	SessionED
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	9	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	10	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	11	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	12	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	13	r		r	1		no			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	14	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	15	l		r	0		no			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	16	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	17	r		r	1		no			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	18	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	19	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	20	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	21	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	22	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	23	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	24	l		r	0		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	1	r		l	0					
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	2	l		l	1		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	3	l		r	0		no			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	4	r		r	1		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	5	l		r	0		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	6	r		l	0		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	7	l		r	0		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	8	r		r	1		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	9	l		r	0		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	10	r		l	0		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	11	r		r	1		no			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	12	l		r	0		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	13	l		l	1		no			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	14	r		r	1		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	15	r		l	0		no			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	16	l		l	1		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	17	r		r	1		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	18	l		r	0		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	19	r		r	1		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	20	l		r	0		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	21	l		l	1		no			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	22	r		r	1		yes			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	23	r		r	1		no			
Chipie	kenya	f	young chimps	27	16/10/2018	8	1	SD	24	l		r	0		yes			
Chipie	kenya	f	young chimps	27	20/10/2018	11	5	ID	1	l	B4	r	0					
Chipie	kenya	f	young chimps	27	20/10/2018	11	5	ID	2	l	B3	r	0		no	yes		
Chipie	kenya	f	young chimps	27	20/10/2018	11	5	ID	3	r	B4	l	0		yes	yes		
Chipie	kenya	f	young chimps	27	20/10/2018	11	5	ID	4	r	B3	r	1		no	yes		
Chipie	kenya	f	young chimps	27	20/10/2018	11	5	ID	5	l	B4	l	1		yes	yes		
Chipie	kenya	f	young chimps	27	20/10/2018	11	5	ID	6	r	B4	r	1		yes	no		
Chipie	kenya	f	young chimps	27	20/10/2018	11	5	ID	7	r	B3	r	1		no	yes		
Chipie	kenya	f	young chimps	27	20/10/2018	11	5	ID	8	l	B3	l	1		yes	no		
Chipie	kenya	f	young chimps	27	20/10/2018	11	5	ID	9	r	B3	r	1		yes	no		
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	1	l	S7	l	1				S7	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	2	r	S8	r	1		yes	yes	S8	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	3	l	S8	r	0		yes	no	S7	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	4	r	S7	r	1		yes	yes	S7	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	5	l	S7	l	1		yes	no	S7	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	6	r	S8	r	1		yes	yes	S8	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	7	l	S8	r	0		yes	no	S7	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	8	r	S7	l	0		yes	yes	S8	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	9	r	S8	l	0		no	yes	S7	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	10	l	S7	l	1		yes	yes	S7	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	11	l	S8	l	1		no	yes	S8	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	12	r	S7	l	0		yes	yes	S8	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	13	l	S7	l	1		yes	no	S7	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	14	r	S8	l	0		yes	yes	S7	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	15	l	S8	l	1		yes	no	S8	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	16	r	S7	l	0		yes	yes	S8	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	17	l	S7	r	0		yes	no	S8	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	18	r	S7	l	0		yes	no	S8	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	19	l	S8	l	1		yes	yes	S8	1
Chipie	kenya	f	young chimps	27	21/10/2018	11	6	ED	20	r	S8	l	0		yes	no	S7	1
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	21	l	S8	l	1		yes	no	S8	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	22	r	S7	l	0		yes	yes	S8	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	23	l	S7	l	1		yes	no	S7	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	24	r	S8	l	0		yes	yes	S7	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	25	r	S7	r	1		no	yes	S7	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	26	l	S8	r	0		yes	yes	S7	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	27	r	S8	r	1		yes	no	S8	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	28	l	S7	l	1		yes	yes	S7	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	29	r	S7	r	1		yes	no	S7	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	30	l	S8	r	0		yes	yes	S7	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	31	l	S7	r	0		no	yes	S8	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	32	r	S8	r	1		yes	yes	S8	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	33	r	S8	r	1		no	no	S8	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	34	l	S8	r	0		yes	no	S7	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	35	r	S7	r	1		yes	yes	S7	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	36	l	S7	r	0		yes	no	S8	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	37	r	S8	r	1		yes	yes	S8	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	38	l	S8	r	0		yes	no	S7	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	39	l	S7	r	0		no	yes	S8	2
Chipie	kenya	f	young chimps	27	22/10/2018	12	7	ED	40	r	S7	l	0		yes	no	S8	2
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	1	l	S7	l	1					
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	2	r	S7	r	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	3	l	S7	l	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	4	r	S7	l	0		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	5	l	S7	r	0		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	6	r	S7	r	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	7	l	S7	l	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	8	r	S7	l	0		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	9	l	S7	l	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	10	r	S7	r	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	11	l	S7	l	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	12	r	S7	l	0		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	13	r	S7	l	0		no	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	14	l	S7	r	0		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	15	l	S7	l	1		no	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	16	r	S7	r	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	17	r	S7	l	0		no	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	18	l	S7	l	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	19	r	S7	l	0		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	20	l	S7	l	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	21	r	S7	l	0		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	22	l	S7	l	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	23	r	S7	r	1		yes	no		
Chipie	kenya	f	young chimps	27	23/10/2018	13	8	EDSD	24	l	S7	l	1		yes	no		
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	1	r		r	1					
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	2	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	3	l		l	1		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	4	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	5	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	6	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	7	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	8	r		r	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	9	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	10	r		r	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	11	r		r	1		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	12	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	13	l		l	1		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	14	r		r	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	15	r		r	1		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	16	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	17	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	18	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	19	r		r	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	20	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	21	l		r	0		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	22	r		r	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	23	r		r	1		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SD	24	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	25	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	26	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	27	l		r	0		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	28	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	29	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	30	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	31	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	32	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	33	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	34	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	35	r		l	0		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	36	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	37	l		r	0		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	38	r		r	1		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	39	r		l	0		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	40	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	41	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	42	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	1	SR	43	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	2	SR	1	l		r	0					
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	2	SR	2	l		l	1		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	2	SR	3	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	2	SR	4	r		l	0		no			
Dufatanya	kenya	f	young chimps	27	15/11/2018	8	2	SR	5	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	17/11/2018		3	CD	1	l	B2	r	0					
Dufatanya	kenya	f	young chimps	27	17/11/2018		3	CD	2	r	B1	l	0		yes	yes		
Dufatanya	kenya	f	young chimps	27	17/11/2018		3	CD	3	l	B1	r	0		yes	no		
Dufatanya	kenya	f	young chimps	27	17/11/2018		3	CD	4	r	B2	l	0		yes	yes		
Dufatanya	kenya	f	young chimps	27	17/11/2018		3	CD	5	l	B1	r	0		yes	yes		
Dufatanya	kenya	f	young chimps	27	17/11/2018		3	CD	6	l	B2	r	0		no	yes		
Dufatanya	kenya	f	young chimps	27	19/11/2018		3	ID	1	l	 B4	r	0					
Dufatanya	kenya	f	young chimps	27	19/11/2018		3	ID	2	l	 B3	l	1		no	yes		
Dufatanya	kenya	f	young chimps	27	19/11/2018		3	ID	3	r	 B4	r	1		yes	yes		
Dufatanya	kenya	f	young chimps	27	19/11/2018		3	ID	4	r	 B3	r	1		no	yes		
Dufatanya	kenya	f	young chimps	27	19/11/2018		3	ID	5	l	 B4	l	1		yes	yes		
Dufatanya	kenya	f	young chimps	27	19/11/2018		3	ID	6	r	 B4	r	1		yes	no		
Dufatanya	kenya	f	young chimps	27	19/11/2018		3	ID	7	r	 B3	r	1		no	yes		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	1	l	B2	r	0					
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	2	r	B1	l	0		yes	yes		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	3	l	B1	l	1		yes	no		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	4	r	B2	r	1		yes	yes		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	5	l	B1	r	0		yes	yes		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	6	l	B2	r	0		no	yes		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	7	r	B2	r	1		yes	no		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	8	r	B1	r	1		no	yes		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	9	l	B1	r	0		yes	no		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	10	r	B2	r	1		yes	yes		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	11	l	B2	l	1		yes	no		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	12	r	B1	r	1		yes	yes		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	13	r	B1	r	1		no	no		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	14	l	B1	l	1		yes	no		
Dufatanya	kenya	f	young chimps	27	18/11/2018		4	CD	15	r	B2	r	1		yes	yes		
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	1	l	S7	l	1				S7	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	2	r	S8	r	1		yes	yes	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	3	l	S8	l	1		yes	no	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	4	r	S7	l	0		yes	yes	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	5	l	S7	l	1		yes	no	S7	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	6	r	S8	l	0		yes	yes	S7	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	7	l	S8	l	1		yes	no	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	8	r	S7	l	0		yes	yes	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	9	r	S8	l	0		no	yes	S7	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	10	l	S7	l	1		yes	yes	S7	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	11	l	S8	l	1		no	yes	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	12	r	S7	l	0		yes	yes	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	13	l	S7	l	1		yes	no	S7	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	14	r	S8	l	0		yes	yes	S7	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	15	l	S8	l	1		yes	no	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	16	r	S7	l	0		yes	yes	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	17	l	S7	l	1		yes	no	S7	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	18	r	S7	l	0		yes	no	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	19	l	S8	l	1		yes	yes	S8	1
Dufatanya	kenya	f	young chimps	27	21/11/2018		6	ED	20	r	S8	l	0		yes	no	S7	1
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	21	l	S8	l	1		yes	no	S8	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	22	r	S7	l	0		yes	yes	S8	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	23	l	S7	l	1		yes	no	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	24	r	S8	l	0		yes	yes	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	25	r	S7	l	0		no	yes	S8	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	26	l	S8	r	0		yes	yes	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	27	r	S8	l	0		yes	no	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	28	l	S7	l	1		yes	yes	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	29	r	S7	l	0		yes	no	S8	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	30	l	S8	r	0		yes	yes	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	31	l	S7	l	1		no	yes	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	32	r	S8	l	0		yes	yes	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	33	r	S8	l	0		no	no	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	34	l	S8	r	0		yes	no	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	35	r	S7	l	0		yes	yes	S8	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	36	l	S7	r	0		yes	no	S8	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	37	r	S8	l	0		yes	yes	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	38	l	S8	r	0		yes	no	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	39	l	S7	l	1		no	yes	S7	2
Dufatanya	kenya	f	young chimps	27	22/11/2018		7	ED	40	r	S7	r	1		yes	no	S7	2
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	1	l		r	0					
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	2	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	3	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	4	r		r	1		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	5	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	6	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	7	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	8	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	9	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	10	r		r	1		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	11	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	12	r		r	1		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	13	r		l	0		no			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	14	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	15	l		l	1		no			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	16	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	17	r		r	1		no			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	18	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	19	r		r	1		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	20	l		l	1		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	21	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	22	l		r	0		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	23	r		l	0		yes			
Dufatanya	kenya	f	young chimps	27	23-Nov-18		8	EDSD	24	l		r	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	1	r		l	0					
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	2	l		r	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	3	l		r	0		no			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	4	r		l	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	5	l		r	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	6	r		r	1		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	7	l		r	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	8	r		l	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	9	l		r	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	10	r		l	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	11	r		l	0		no			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	12	l		r	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	13	l		r	0		no			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	14	r		l	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	15	r		r	1		no			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	16	l		r	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	17	r		r	1		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	18	l		r	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	19	r		r	1		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	20	l		r	0		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	21	l		l	1		no			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	22	r		r	1		yes			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	23	r		r	1		no			
Edvard	kenya	m	old chimps	18	20/10/2018	8	1	SD	24	l		r	0		yes			
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	1	r		r	1					
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	2	l		r	0		yes			
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	3	l		r	0		no			
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	4	r		r	1		yes			
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	5	l		l	1		yes			
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	6	r		r	1		yes			
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	7	l		r	0		yes			
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	8	r		r	1		yes			
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	9	l		l	1		yes			
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	10	r		r	1		yes			
Edvard	kenya	m	old chimps	18	21/10/2018	8	2	SD	11	r		r	1		no			
